nohup: ignoring input
nohup: ignoring input
SGCN!

use cuda: True
Namespace(name='cora', k=None, lr=0.0005, n_clusters=7, n_z=10, cuda=True, pretrain_path='data/cora.pkl', n_input=1433)
SDCN(
  (ae): AE(
    (enc_1): Linear(in_features=1433, out_features=500, bias=True)
    (enc_2): Linear(in_features=500, out_features=500, bias=True)
    (enc_3): Linear(in_features=500, out_features=2000, bias=True)
    (z_layer): Linear(in_features=2000, out_features=10, bias=True)
    (dec_1): Linear(in_features=10, out_features=2000, bias=True)
    (dec_2): Linear(in_features=2000, out_features=500, bias=True)
    (dec_3): Linear(in_features=500, out_features=500, bias=True)
    (x_bar_layer): Linear(in_features=500, out_features=1433, bias=True)
  )
  (gnn_1): GNNLayer()
  (gnn_2): GNNLayer()
  (gnn_3): GNNLayer()
  (gnn_4): GNNLayer()
  (gnn_5): GNNLayer()
)
158P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


159Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
159Z :acc 0.6034 , nmi 0.3639 , ari 0.3298 , f1 0.5376
159P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


160Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
160Z :acc 0.6016 , nmi 0.3608 , ari 0.3285 , f1 0.5383
160P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


161Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
161Z :acc 0.5953 , nmi 0.3529 , ari 0.3222 , f1 0.5361
161P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


162Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
162Z :acc 0.5968 , nmi 0.3581 , ari 0.3186 , f1 0.5349
162P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


163Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
163Z :acc 0.6038 , nmi 0.3616 , ari 0.3311 , f1 0.5373
163P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


164Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
164Z :acc 0.5997 , nmi 0.3556 , ari 0.3271 , f1 0.5388
164P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


165Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
165Z :acc 0.5912 , nmi 0.3537 , ari 0.3141 , f1 0.5336
165P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


166Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
166Z :acc 0.5953 , nmi 0.3507 , ari 0.3196 , f1 0.5323
166P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


167Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
167Z :acc 0.6034 , nmi 0.3608 , ari 0.3313 , f1 0.5362
167P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


168Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
168Z :acc 0.5912 , nmi 0.3548 , ari 0.3116 , f1 0.5343
168P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


169Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
169Z :acc 0.5971 , nmi 0.3550 , ari 0.3236 , f1 0.5359
169P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


170Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
170Z :acc 0.6060 , nmi 0.3660 , ari 0.3355 , f1 0.5410
170P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


171Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
171Z :acc 0.5908 , nmi 0.3537 , ari 0.3130 , f1 0.5326
171P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


172Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
172Z :acc 0.5982 , nmi 0.3569 , ari 0.3240 , f1 0.5361
172P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


173Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
173Z :acc 0.5990 , nmi 0.3576 , ari 0.3246 , f1 0.5353
173P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


174Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
174Z :acc 0.5986 , nmi 0.3573 , ari 0.3259 , f1 0.5383
174P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


175Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
175Z :acc 0.5964 , nmi 0.3570 , ari 0.3212 , f1 0.5367
175P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


176Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
176Z :acc 0.6001 , nmi 0.3588 , ari 0.3284 , f1 0.5358
176P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


177Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
177Z :acc 0.5938 , nmi 0.3538 , ari 0.3155 , f1 0.5337
177P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


178Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
178Z :acc 0.5964 , nmi 0.3565 , ari 0.3228 , f1 0.5359
178P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


179Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
179Z :acc 0.6001 , nmi 0.3587 , ari 0.3280 , f1 0.5370
179P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


180Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
180Z :acc 0.5923 , nmi 0.3548 , ari 0.3138 , f1 0.5336
180P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


181Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
181Z :acc 0.5990 , nmi 0.3594 , ari 0.3272 , f1 0.5383
181P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


182Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
182Z :acc 0.5964 , nmi 0.3586 , ari 0.3171 , f1 0.5357
182P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


183Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
183Z :acc 0.5971 , nmi 0.3530 , ari 0.3237 , f1 0.5361
183P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


184Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
184Z :acc 0.5927 , nmi 0.3592 , ari 0.3127 , f1 0.5360
184P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


185Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
185Z :acc 0.5986 , nmi 0.3519 , ari 0.3245 , f1 0.5338
185P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


186Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
186Z :acc 0.5938 , nmi 0.3589 , ari 0.3146 , f1 0.5356
186P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


187Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
187Z :acc 0.5927 , nmi 0.3520 , ari 0.3191 , f1 0.5352
187P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


188Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
188Z :acc 0.5997 , nmi 0.3601 , ari 0.3231 , f1 0.5372
188P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


189Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
189Z :acc 0.5993 , nmi 0.3556 , ari 0.3271 , f1 0.5357
189P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


190Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
190Z :acc 0.5890 , nmi 0.3520 , ari 0.3093 , f1 0.5351
190P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


191Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
191Z :acc 0.5964 , nmi 0.3524 , ari 0.3221 , f1 0.5340
191P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


192Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
192Z :acc 0.5993 , nmi 0.3597 , ari 0.3224 , f1 0.5386
192P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


193Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
193Z :acc 0.5905 , nmi 0.3478 , ari 0.3150 , f1 0.5320
193P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


194Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
194Z :acc 0.5905 , nmi 0.3509 , ari 0.3110 , f1 0.5336
194P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


195Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
195Z :acc 0.5975 , nmi 0.3506 , ari 0.3239 , f1 0.5328
195P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


196Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
196Z :acc 0.5868 , nmi 0.3506 , ari 0.3047 , f1 0.5310
196P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


197Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
197Z :acc 0.5919 , nmi 0.3471 , ari 0.3194 , f1 0.5285
197P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


198Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
198Z :acc 0.5875 , nmi 0.3544 , ari 0.3022 , f1 0.5307
198P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


199Q :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929
199Z :acc 0.5846 , nmi 0.3326 , ari 0.3093 , f1 0.5204
199P :acc 0.5465 , nmi 0.2895 , ari 0.2596 , f1 0.4929


